Rank,Reg.No,GPA,Prov Field,Pref
85,E/17/159 ,3.25,Comp,1
86,E/17/178,3.25,Elect,1
87,E/17/168,3.25,Comp,1
88,E/17/182,3.25,Elect,1
89,E/17/018,3.25,Comp,1
90,E/17/083,3.25,Comp,1
91,E/17/372,3.25,Elect,1
92,E/17/243,3.25,Elect,1
93,E/17/160,3.25,Civil,1
94,E/17/251,3.25,Comp,1
95,E/17/415 ,3.25,Elect,1
96,E/17/015,3.25,Comp,1
97,E/17/012,3.2,Comp,1
98,E/17/134,3.2,Comp,1
99,E/17/327,3.2,Comp,1
100,E/17/006,3.2,Comp,1
101,E/17/061,3.2,Elect,1
102,E/17/396,3.2,Elect,1
103,E/17/161,3.2,Elect,1
104,E/17/071,3.2,Elect,1
105,E/17/294,3.2,Comp,1
106,E/17/212,3.2,Comp,1
107,E/17/176,3.2,Comp,1
108,E/17/358,3.2,Comp,1
109,E/17/005,3.2,Comp,1
110,E/17/117,3.2,Elect,1
111,E/17/065,3.15,Comp,1
112,E/17/293,3.15,Elect,1
113,E/17/281,3.15,Civil,1
114,E/17/050,3.15,Elect,1
115,E/17/247,3.15,Civil,1
116,E/17/096,3.15,Civil,1
117,E/17/360,3.15,Elect,1
118,E/17/130,3.15,Elect,1
119,E/17/183,3.15,Elect,1
120,E/17/405,3.15,Comp,1
121,E/17/318,3.1,Comp,1
122,E/17/252,3.1,Comp,1
123,E/17/143,3.1,Elect,1
124,E/17/376,3.1,Elect,1
125,E/17/103,3.1,Elect,1
126,E/17/335,3.1,Elect,1
127,E/17/242,3.1,Comp,1
128,E/17/150,3.1,Civil,1
129,E/17/301,3.1,Elect,1
130,E/17/156,3.1,Mech,1
131,E/17/338,3.1,Comp,1
132,E/17/060,3.1,Elect,1
133,E/17/406,3.1,Civil,2
134,E/17/026,3.1,Elect,2
135,E/17/043,3.05,Elect,2
136,E/17/370,3.05,Elect,1
137,E/17/279,3.05,Elect,2
138,E/17/375,3.05,Civil,1
139,E/17/162,3.05,Elect,1
140,E/17/314,3.05,Elect,1
141,E/17/197,3.05,Civil,2
142,E/17/075,3.05,Elect,1
143,E/17/319,3.05,Civil,1
144,E/17/114,3.05,Elect,2
145,E/17/258,3.05,Elect,2
146,E/17/029,3.05,Manufac,2
147,E/17/001,3.05,Elect,2
148,E/17/128,3.05,Elect,1
149,E/17/222,3,Elect,2
150,E/17/149,3,Manufac,1
151,E/17/332,3,Elect,1
152,E/17/045,3,Elect,2
153,E/17/404,3,Elect,1
154,E/17/025,3,Chem,1
155,E/17/118,3,Civil,1
156,E/17/250,3,Elect,1
157,E/17/278,3,Civil,1
158,E/17/326,3,Elect,2
159,E/17/233,3,Civil,1
160,E/17/057,3,Elect,1
161,E/17/107,3,Elect,2
162,E/17/123,3,Civil,1
163,E/17/102,3,Elect,1
164,E/17/052,3,Elect,2
165,E/17/259,3,Mech,1
166,E/17/303,3,Civil,1
167,E/17/165,3,Elect,2
168,E/17/051,2.95,Elect,2
169,E/17/211,2.95,Elect,1
170,E/17/311,2.95,Civil,1
171,E/17/131,2.95,Elect,2
172,E/17/046,2.95,Civil,1
173,E/17/189,2.95,Elect,2
174,E/17/228,2.95,Elect,1
175,E/17/157,2.95,Elect,2
176,E/17/337,2.95,Elect,1
177,E/17/142,2.95,Elect,1
178,E/17/004,2.95,Mech,1
179,E/17/054,2.95,Elect,1
180,E/17/216,2.95,Chem,2
181,E/17/408,2.95,Elect,1
182,E/17/255,2.95,Chem,2
183,E/17/141,2.95,Civil,1
184,E/17/330,2.95,Elect,1
185,E/17/374,2.95,Elect,2
186,E/17/041,2.95,Elect,2
187,E/17/024,2.95,Mech,2
188,E/17/095,2.95,Mech,1
189,E/17/021,2.95,Elect,1
190,E/17/092,2.95,Elect,1
191,E/17/200,2.95,Elect,2
192,E/17/237,2.95,Elect,1
193,E/17/323,2.9,Elect,1
194,E/17/140,2.9,Manufac,2
195,E/17/321,2.9,Elect,1
196,E/17/223,2.9,Civil,1
197,E/17/239,2.9,Civil,1
198,E/17/413,2.9,Elect,1
199,E/17/116,2.9,Elect,1
200,E/17/008,2.9,Mech,1
201,E/17/354,2.9,Civil,1
202,E/17/210,2.9,Elect,1
203,E/17/112,2.9,Civil,1
204,E/17/274,2.9,Mech,1
205,E/17/235,2.9,Elect,1
206,E/17/180,2.9,Elect,1
207,E/17/220,2.9,Civil,1
208,E/17/371,2.9,Elect,1
209,E/17/367,2.9,Elect,1
210,E/17/286,2.9,Mech,3
211,E/17/129,2.9,Civil,1
212,E/17/053,2.9,Mech,1
213,E/17/273,2.9,Civil,1
214,E/17/291,2.9,Civil,1
215,E/17/213,2.9,Chem,2
216,E/17/013,2.9,Mech,3
217,E/17/019,2.9,Mech,1
218,E/17/403,2.85,Civil,2
219,E/17/132,2.85,Civil,1
220,E/17/391,2.85,Civil,3
221,E/16/032,2.85,Civil,
222,E/17/345,2.85,Civil,2
223,E/17/348,2.85,Civil,1
224,E/17/320,2.85,Mech,2
225,E/17/343,2.85,Civil,2
226,E/17/295,2.85,Civil,3
227,E/17/070,2.85,Civil,1
228,E/17/010,2.85,Civil,2
229,E/17/282,2.85,Mech,3
230,E/17/288,2.85,Manufac,2
231,E/17/257,2.85,Civil,1
232,E/17/167,2.85,Civil,1
233,E/17/410,2.85,Civil,2
234,E/17/264,2.85,Civil,2
235,E/17/055,2.85,Chem,1
236,E/17/110,2.85,Civil,2
237,E/17/086,2.8,Mech,1
238,E/17/261,2.8,Civil,2
239,E/17/334,2.8,Civil,3
240,E/17/254,2.8,Mech,1
241,E/17/169,2.8,Mech,2
242,E/17/227,2.8,Mech,2
243,E/16/163,2.8,Civil,
244,E/17/109,2.8,Manufac,1
245,E/17/037,2.8,Mech,2
246,E/17/385,2.8,Manufac,3
247,E/17/340,2.8,Manufac,3
248,E/17/285,2.8,Mech,3
249,E/17/299,2.8,Civil,1
250,E/17/217,2.8,Civil,1
251,E/15/248,2.8,Mech,
252,E/17/393,2.8,Civil,3
253,E/17/032,2.8,Mech,1
254,E/17/048,2.8,Mech,1
255,E/17/104,2.75,Civil,1
256,E/17/135,2.75,Civil,1
257,E/17/260 ,2.75,Civil,1
258,E/17/094,2.75,Chem,1
259,E/17/244,2.75,Mech,2
260,E/17/016,2.75,Civil,1
261,E/16/254,2.75,Elect,
262,E/17/409,2.75,Civil,2
263,E/17/193,2.75,Civil,1
264,E/17/359,2.75,Mech,2
265,E/17/313,2.75,Chem,1
266,E/17/402,2.75,Civil,3
267,E/17/105,2.75,Civil,2
268,E/17/224,2.75,Civil,1
269,E/17/325,2.75,Civil,1
270,E/17/080,2.75,Civil,1
271,E/17/166,2.75,Civil,1
272,E/17/355,2.75,Mech,1
273,E/17/014,2.75,Civil,1
274,E/17/126,2.75,Civil,1
275,E/17/253,2.75,Civil,2
276,E/17/322,2.75,Civil,1
277,E/17/366,2.7,Civil,1
278,E/17/204,2.7,Civil,1
279,E/17/324,2.7,Civil,1
280,E/17/011,2.7,Civil,2
281,E/17/087,2.7,Mech,2
282,E/17/187,2.7,Mech,2
283,E/17/383,2.7,Chem,3
284,E/17/368,2.7,Chem,3
285,E/17/007,2.7,Civil,2
286,E/17/209,2.7,Mech,3
287,E/17/395,2.7,Civil,3
288,E/17/017,2.7,Chem,2
289,E/17/188,2.7,Civil,1
290,E/17/221,2.7,Civil,2
291,E/17/232,2.65,Mech,1
292,E/17/365,2.65,Civil,2
293,E/17/317,2.65,Mech,3
294,E/17/198,2.65,Mech,2
295,E/17/177,2.65,Civil,2
296,E/17/389,2.65,Civil,2
297,E/17/139,2.65,Chem,3
298,E/17/164,2.65,Civil,1
299,E/17/079,2.65,Chem,1
300,E/17/387,2.65,Civil,2
301,E/17/009,2.65,Mech,1
302,E/17/125,2.65,Civil,3
303,E/17/088,2.65,Chem,3
304,E/17/271,2.65,Civil,2
305,E/17/152,2.65,Mech,2
306,E/17/203,2.65,Mech,2
307,E/17/287,2.65,Civil,2
308,E/17/390,2.65,Civil,3
309,E/17/174,2.65,Civil,1
310,E/17/361,2.6,Civil,1
311,E/17/068,2.6,Civil,1
312,E/17/022,2.6,Civil,1
313,E/17/263,2.6,Manufac,2
314,E/17/306,2.6,Civil,1
315,E/17/002,2.6,Civil,2
316,E/17/346,2.6,Civil,2
317,E/17/304,2.6,Civil,2
318,E/17/399,2.6,Civil,3
319,E/17/023,2.6,Civil,3
320,E/17/386,2.6,Civil,1
321,E/17/073,2.6,Civil,1
322,E/17/076,2.6,Civil,1
323,E/17/108,2.6,Mech,3
324,E/17/231,2.55,Civil,1
325,E/17/067,2.55,Civil,1
326,E/17/030,2.55,Civil,1
327,E/17/344,2.55,Civil,2
328,E/17/136,2.55,Mech,3
329,E/17/069,2.55,Chem,1
330,E/17/401,2.55,Mech,1
331,E/17/378,2.55,Manufac,4
332,E/17/124,2.55,Civil,1
333,E/17/307,2.55,Civil,1
334,E/17/179,2.55,Civil,2
335,E/17/020,2.55,Civil,2
336,E/17/302,2.5,Civil,3
337,E/17/353,2.5,Chem,1
338,E/17/225,2.5,Civil,1
339,E/17/151,2.5,Civil,1
340,E/17/137,2.5,Civil,3
341,E/17/364,2.5,Civil,1
342,E/17/329,2.5,Civil,3
343,E/17/298,2.5,Civil,2
344,E/17/113,2.5,Civil,1
345,E/17/305,2.5,Civil,1
346,E/17/214,2.5,Civil,2
347,E/17/377,2.5,Civil,2
348,E/17/308,2.5,Civil,2
349,E/17/226,2.5,Civil,1
350,E/17/093,2.5,Civil,2
351,E/17/202,2.5,Civil,1
352,E/17/269,2.5,Chem,2
353,E/17/062,2.45,Civil,1
354,E/17/066,2.45,Civil,1
355,E/17/381,2.45,Manufac,1
356,E/17/049,2.45,Civil,3
357,E/17/056,2.45,Civil,1
358,E/17/328,2.45,Civil,2
359,E/17/063,2.45,Civil,2
360,E/17/265,2.45,Civil,2
361,E/17/270,2.45,Civil,1
362,E/17/208,2.45,Civil,1
363,E/16/179,2.45,Manufac,
364,E/17/127,2.45,Civil,1
365,E/17/033,2.45,Civil,1
366,E/17/363,2.45,Civil,1
367,E/17/248,2.45,Civil,1
368,E/17/229,2.45,Civil,1
369,E/17/267,2.45,Civil,2
370,E/17/310,2.4,Civil,3
371,E/17/373,2.4,Chem,4
372,E/17/181,2.4,Civil,1
373,E/17/300,2.4,Civil,2
374,E/17/283,2.4,Civil,2
375,E/17/192,2.35,Manufac,4
376,E/17/275,2.35,Manufac,3
377,E/17/163,2.35,Civil,1
378,E/17/133,2.35,Chem,2
379,E/17/074,2.35,Civil,3
380,E/17/115,2.35,Civil,1
381,E/17/059,2.35,Manufac,3
382,E/17/081,2.3,Civil,1
383,E/17/266,2.3,Civil,1
384,E/17/028,2.3,Civil,1
385,E/17/397,2.3,Manufac,1
386,E/17/392,2.3,Civil,3
387,E/17/082,2.3,Manufac,2
388,E/15/033,2.3,Civil,
389,E/17/036,2.25,Civil,1
390,E/17/186,2.25,Civil,2
391,E/17/196,2.25,Civil,1
392,E/17/336,2.25,Civil,1
393,E/17/357,2.25,Civil,1
394,E/17/042,2.25,Manufac,5
395,E/16/402,2.25,Manufac,1
396,E/17/351,2.2,Manufac,2
397,E/17/309,2.2,Manufac,4
398,E/17/215,2.2,Chem,4
399,E/16/341,2.15,Manufac,
400,E/17/414,2.15,Manufac,1
401,E/17/416,2.15,Manufac,3
402,E/17/333,2.15,Manufac,3
403,E/17/236,2.15,Manufac,3
404,E/17/280,2.15,Manufac,2
405,E/17/172,2.1,Manufac,4
406,E/17/039,2.1,Chem,4
407,E/17/411,2.1,Manufac,2
408,E/17/350,2.1,Manufac,3
409,E/15/015,2.1,Chem,1
410,E/17/147,2.05,Manufac,4
411,E/17/276,2.05,Manufac,5
412,E/17/339,2.05,Manufac,3
413,E/17/272,1.95,Manufac,4
414,E/15/216,1.9,Manufac,
415,E/16/292,1.9,Manufac,2
416,E/17/003,1.9,Manufac,4
417,E/17/145,1.85,Manufac,4
